"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
2 Oct 2023 08:08:46.672,2 Oct 2023 08:12:51.087,244.415
2 Oct 2023 08:11:33.910,2 Oct 2023 08:19:46.566,492.655
2 Oct 2023 08:12:09.845,2 Oct 2023 08:16:41.820,271.975
2 Oct 2023 08:12:26.969,2 Oct 2023 08:20:19.696,472.727
2 Oct 2023 08:12:44.034,2 Oct 2023 08:21:01.401,497.367
2 Oct 2023 08:14:17.547,2 Oct 2023 08:21:08.608,411.060
2 Oct 2023 08:14:33.682,2 Oct 2023 08:22:56.071,502.389
2 Oct 2023 08:14:49.552,2 Oct 2023 08:19:33.672,284.120
2 Oct 2023 08:17:10.529,2 Oct 2023 08:23:37.527,386.998
2 Oct 2023 08:17:33.346,2 Oct 2023 08:24:14.881,401.534
2 Oct 2023 08:18:02.089,2 Oct 2023 08:26:11.646,489.557
2 Oct 2023 08:18:19.844,2 Oct 2023 08:22:58.447,278.604
2 Oct 2023 08:20:52.445,2 Oct 2023 08:28:56.284,483.839
2 Oct 2023 08:22:03.329,2 Oct 2023 08:29:50.183,466.855
2 Oct 2023 08:22:28.484,2 Oct 2023 08:29:55.168,446.685
2 Oct 2023 08:23:28.699,2 Oct 2023 08:28:51.841,323.141
2 Oct 2023 08:24:03.993,2 Oct 2023 08:32:16.627,492.634
2 Oct 2023 08:24:03.993,2 Oct 2023 08:32:16.627,492.634
2 Oct 2023 08:24:23.258,2 Oct 2023 08:32:36.831,493.572
2 Oct 2023 08:25:04.898,2 Oct 2023 08:32:15.686,430.787
2 Oct 2023 08:26:01.326,2 Oct 2023 08:32:16.911,375.585
2 Oct 2023 08:26:54.797,2 Oct 2023 08:30:37.014,222.217
2 Oct 2023 08:27:31.733,2 Oct 2023 08:34:34.506,422.773
2 Oct 2023 08:27:42.708,2 Oct 2023 08:35:01.023,438.315
2 Oct 2023 08:27:45.116,2 Oct 2023 08:35:01.383,436.268
2 Oct 2023 08:27:45.972,2 Oct 2023 08:35:01.658,435.686
2 Oct 2023 08:27:49.176,2 Oct 2023 08:35:05.572,436.396
2 Oct 2023 08:27:52.205,2 Oct 2023 08:35:00.738,428.533
2 Oct 2023 08:27:55.834,2 Oct 2023 08:35:05.727,429.894
2 Oct 2023 08:28:09.463,2 Oct 2023 08:35:57.991,468.527
2 Oct 2023 08:28:12.516,2 Oct 2023 08:35:22.621,430.106
2 Oct 2023 08:28:25.325,2 Oct 2023 08:35:36.184,430.859
2 Oct 2023 08:28:55.689,2 Oct 2023 08:35:54.101,418.412
2 Oct 2023 08:29:34.238,2 Oct 2023 08:37:18.046,463.808
2 Oct 2023 08:30:26.477,2 Oct 2023 08:32:41.255,134.778
2 Oct 2023 08:30:35.154,2 Oct 2023 08:38:53.000,497.846
2 Oct 2023 08:30:55.640,2 Oct 2023 08:31:58.247,62.606
2 Oct 2023 08:32:13.314,2 Oct 2023 08:39:10.394,417.080
2 Oct 2023 08:32:36.025,2 Oct 2023 08:38:18.606,342.582
2 Oct 2023 08:33:23.310,2 Oct 2023 08:38:39.451,316.141
2 Oct 2023 08:35:49.487,2 Oct 2023 08:41:33.016,343.529
2 Oct 2023 08:37:56.391,2 Oct 2023 08:46:13.298,496.907
2 Oct 2023 08:39:37.574,2 Oct 2023 08:47:51.280,493.705
2 Oct 2023 08:41:44.083,2 Oct 2023 08:47:42.119,358.036
2 Oct 2023 08:42:22.118,2 Oct 2023 08:46:46.885,264.766
2 Oct 2023 08:44:29.325,2 Oct 2023 08:52:23.701,474.376
2 Oct 2023 08:45:41.412,2 Oct 2023 08:49:42.837,241.425
2 Oct 2023 08:46:12.899,2 Oct 2023 08:53:51.013,458.114
2 Oct 2023 08:46:30.398,2 Oct 2023 08:54:16.089,465.691
2 Oct 2023 08:47:13.713,2 Oct 2023 08:54:58.761,465.048
2 Oct 2023 08:47:13.713,2 Oct 2023 08:54:58.761,465.048
2 Oct 2023 08:47:28.633,2 Oct 2023 08:54:40.875,432.242
2 Oct 2023 08:47:34.868,2 Oct 2023 08:55:38.876,484.007
2 Oct 2023 08:47:38.448,2 Oct 2023 08:55:46.727,488.279
2 Oct 2023 08:47:44.147,2 Oct 2023 08:55:53.681,489.534
2 Oct 2023 08:48:37.541,2 Oct 2023 08:56:01.013,443.472
2 Oct 2023 08:49:25.605,2 Oct 2023 08:57:29.012,483.407
2 Oct 2023 08:49:35.501,2 Oct 2023 08:57:46.822,491.321
2 Oct 2023 08:49:35.643,2 Oct 2023 08:57:45.271,489.628
2 Oct 2023 08:49:35.763,2 Oct 2023 08:57:42.795,487.032
2 Oct 2023 08:49:36.279,2 Oct 2023 08:57:47.529,491.250
2 Oct 2023 08:49:36.889,2 Oct 2023 08:57:48.447,491.557
2 Oct 2023 08:49:38.987,2 Oct 2023 08:57:55.151,496.164
2 Oct 2023 08:49:43.020,2 Oct 2023 08:57:54.172,491.152
2 Oct 2023 08:49:43.183,2 Oct 2023 08:57:54.648,491.465
2 Oct 2023 08:49:43.641,2 Oct 2023 08:57:54.749,491.108
2 Oct 2023 08:49:45.770,2 Oct 2023 08:57:56.776,491.006
2 Oct 2023 08:49:58.934,2 Oct 2023 08:56:33.595,394.661
2 Oct 2023 08:49:59.595,2 Oct 2023 08:53:22.111,202.516
2 Oct 2023 08:50:00.003,2 Oct 2023 08:56:05.830,365.827
2 Oct 2023 08:51:55.267,2 Oct 2023 08:54:00.987,125.720
2 Oct 2023 08:52:33.703,2 Oct 2023 08:58:42.608,368.905
2 Oct 2023 08:52:44.858,2 Oct 2023 08:56:23.629,218.771
2 Oct 2023 08:53:20.387,2 Oct 2023 08:59:42.037,381.650
2 Oct 2023 08:53:25.270,2 Oct 2023 08:59:26.418,361.148
2 Oct 2023 08:54:32.712,2 Oct 2023 09:01:53.400,440.687
2 Oct 2023 08:56:11.733,2 Oct 2023 09:02:42.327,390.594
2 Oct 2023 08:58:19.213,2 Oct 2023 09:06:31.687,492.474
2 Oct 2023 08:59:03.184,2 Oct 2023 09:01:50.694,167.509
2 Oct 2023 08:59:41.024,2 Oct 2023 09:07:28.027,467.003
2 Oct 2023 09:00:27.012,2 Oct 2023 09:05:06.932,279.919
2 Oct 2023 09:01:09.634,2 Oct 2023 09:09:27.296,497.662
2 Oct 2023 09:02:25.937,2 Oct 2023 09:07:02.459,276.522
2 Oct 2023 09:03:59.728,2 Oct 2023 09:11:39.440,459.712
2 Oct 2023 09:04:58.442,2 Oct 2023 09:09:59.820,301.378
2 Oct 2023 09:05:09.320,2 Oct 2023 09:12:06.009,416.689
2 Oct 2023 09:07:37.591,2 Oct 2023 09:15:14.142,456.551
2 Oct 2023 09:08:33.234,2 Oct 2023 09:16:32.422,479.188
2 Oct 2023 09:08:39.990,2 Oct 2023 09:16:45.231,485.242
2 Oct 2023 09:10:18.551,2 Oct 2023 09:14:22.732,244.181
2 Oct 2023 09:11:01.930,2 Oct 2023 09:18:58.077,476.148
2 Oct 2023 09:11:08.596,2 Oct 2023 09:18:24.755,436.159
2 Oct 2023 09:11:08.596,2 Oct 2023 09:18:24.755,436.159
2 Oct 2023 09:11:24.837,2 Oct 2023 09:18:24.141,419.304
2 Oct 2023 09:11:35.705,2 Oct 2023 09:18:04.650,388.945
2 Oct 2023 09:11:49.355,2 Oct 2023 09:19:53.689,484.334
2 Oct 2023 09:13:02.423,2 Oct 2023 09:18:47.222,344.799
2 Oct 2023 09:13:33.695,2 Oct 2023 09:21:45.761,492.066
2 Oct 2023 09:13:51.278,2 Oct 2023 09:22:02.778,491.500
2 Oct 2023 09:13:52.719,2 Oct 2023 09:22:04.344,491.625
2 Oct 2023 09:13:53.301,2 Oct 2023 09:22:04.953,491.652
2 Oct 2023 09:13:56.266,2 Oct 2023 09:22:08.149,491.882
2 Oct 2023 09:13:56.792,2 Oct 2023 09:22:08.340,491.548
2 Oct 2023 09:14:00.442,2 Oct 2023 09:22:12.242,491.800
2 Oct 2023 09:14:14.557,2 Oct 2023 09:17:41.954,207.397
2 Oct 2023 09:14:16.996,2 Oct 2023 09:22:28.564,491.569
2 Oct 2023 09:14:24.692,2 Oct 2023 09:21:28.082,423.390
2 Oct 2023 09:14:26.547,2 Oct 2023 09:22:26.816,480.269
2 Oct 2023 09:14:29.987,2 Oct 2023 09:22:41.336,491.349
2 Oct 2023 09:14:35.012,2 Oct 2023 09:21:48.035,433.023
2 Oct 2023 09:14:37.238,2 Oct 2023 09:21:58.049,440.811
2 Oct 2023 09:14:54.369,2 Oct 2023 09:23:05.671,491.302
2 Oct 2023 09:15:55.527,2 Oct 2023 09:23:55.253,479.727
2 Oct 2023 09:16:13.669,2 Oct 2023 09:21:22.969,309.300
2 Oct 2023 09:17:30.333,2 Oct 2023 09:25:20.615,470.282
2 Oct 2023 09:17:50.698,2 Oct 2023 09:20:29.289,158.591
2 Oct 2023 09:17:57.317,2 Oct 2023 09:25:24.329,447.012
2 Oct 2023 09:18:08.668,2 Oct 2023 09:26:18.471,489.803
2 Oct 2023 09:18:12.473,2 Oct 2023 09:23:01.432,288.959
2 Oct 2023 09:20:02.359,2 Oct 2023 09:26:14.271,371.913
2 Oct 2023 09:24:52.374,2 Oct 2023 09:32:37.140,464.766
2 Oct 2023 09:26:19.320,2 Oct 2023 09:34:36.496,497.176
2 Oct 2023 09:28:09.328,2 Oct 2023 09:33:28.344,319.017
2 Oct 2023 09:30:57.804,2 Oct 2023 09:38:59.686,481.882
2 Oct 2023 09:32:38.739,2 Oct 2023 09:40:53.740,495.001
2 Oct 2023 09:32:42.977,2 Oct 2023 09:41:00.873,497.896
2 Oct 2023 09:33:33.078,2 Oct 2023 09:41:43.202,490.124
2 Oct 2023 09:34:13.606,2 Oct 2023 09:41:51.361,457.755
2 Oct 2023 09:34:20.392,2 Oct 2023 09:41:55.745,455.353
2 Oct 2023 09:34:34.098,2 Oct 2023 09:41:55.249,441.151
2 Oct 2023 09:34:44.449,2 Oct 2023 09:41:58.477,434.028
2 Oct 2023 09:34:54.949,2 Oct 2023 09:43:09.111,494.163
2 Oct 2023 09:35:23.857,2 Oct 2023 09:39:32.508,248.651
2 Oct 2023 09:35:23.857,2 Oct 2023 09:39:32.508,248.651
2 Oct 2023 09:35:28.851,2 Oct 2023 09:42:11.689,402.838
2 Oct 2023 09:35:35.369,2 Oct 2023 09:43:46.429,491.060
2 Oct 2023 09:35:54.403,2 Oct 2023 09:43:48.202,473.799
2 Oct 2023 09:36:23.028,2 Oct 2023 09:44:00.877,457.849
2 Oct 2023 09:36:31.965,2 Oct 2023 09:43:52.926,440.961
2 Oct 2023 09:36:37.994,2 Oct 2023 09:43:54.639,436.645
2 Oct 2023 09:36:41.387,2 Oct 2023 09:43:53.440,432.052
2 Oct 2023 09:36:43.368,2 Oct 2023 09:44:02.553,439.185
2 Oct 2023 09:36:43.658,2 Oct 2023 09:44:03.400,439.742
2 Oct 2023 09:36:45.014,2 Oct 2023 09:44:06.082,441.069
2 Oct 2023 09:36:45.795,2 Oct 2023 09:44:01.306,435.511
2 Oct 2023 09:36:51.060,2 Oct 2023 09:43:43.139,412.080
2 Oct 2023 09:37:00.526,2 Oct 2023 09:43:34.153,393.627
2 Oct 2023 09:37:08.930,2 Oct 2023 09:43:02.144,353.214
2 Oct 2023 09:37:46.804,2 Oct 2023 09:45:04.433,437.628
2 Oct 2023 09:38:45.251,2 Oct 2023 09:46:47.193,481.942
2 Oct 2023 09:41:32.531,2 Oct 2023 09:47:18.624,346.093
2 Oct 2023 09:41:58.160,2 Oct 2023 09:50:07.643,489.483
2 Oct 2023 09:43:15.095,2 Oct 2023 09:49:54.899,399.805
2 Oct 2023 09:44:59.681,2 Oct 2023 09:53:18.026,498.345
2 Oct 2023 09:47:03.782,2 Oct 2023 09:53:52.063,408.281
2 Oct 2023 09:47:47.733,2 Oct 2023 09:55:44.048,476.315
2 Oct 2023 09:50:26.256,2 Oct 2023 09:58:41.620,495.364
2 Oct 2023 09:52:36.684,2 Oct 2023 09:56:45.403,248.719
2 Oct 2023 09:55:05.777,2 Oct 2023 10:00:00.000,294.223
2 Oct 2023 09:56:15.273,2 Oct 2023 10:00:00.000,224.727
2 Oct 2023 09:56:17.765,2 Oct 2023 10:00:00.000,222.235
2 Oct 2023 09:57:19.263,2 Oct 2023 10:00:00.000,160.737
2 Oct 2023 09:57:26.081,2 Oct 2023 10:00:00.000,153.919
2 Oct 2023 09:58:27.333,2 Oct 2023 10:00:00.000,92.667
2 Oct 2023 09:59:11.833,2 Oct 2023 10:00:00.000,48.167
2 Oct 2023 09:59:30.557,2 Oct 2023 10:00:00.000,29.443
2 Oct 2023 09:59:56.912,2 Oct 2023 10:00:00.000,3.088
2 Oct 2023 09:59:56.912,2 Oct 2023 10:00:00.000,3.088

